,content,Rating,neg,neu,pos,compound
473,Skype 8 is the nail in the coffinSkype 8 is the nail in the coffin. Thanks Microsoft for ruining another once great piece of software and service.,1,0.065,0.71,0.226,0.7184
474,"The new version 8.xx is complete crapThe new version 8.xx is complete crap: awful user iterface, lack of customizations available in the classic edition, slow & unstable.How Microsoft own product can break Windows design rules by putting ""close"" button on top LEFT corner of windows? Who invented the ugly controls? Shame! Shame! Shame!After I finish my already purchesed Skype credits I uninstall and don't return.",1,0.242,0.702,0.056,-0.9364
475,skype has been going downhill since…skype has been going downhill since microsoft first bought it.damn messenger pigeons are more convenient today then this malware full of adware,1,0.0,1.0,0.0,0.0
476,"New Skype is shocking, use another service if you can!New Skype is absolutely shocking. Slow, full of bugs, all changes completely needless and have brought with them so many issues you have to ask yourself what are MS doing - do they not listen to feedback at all? Was finally FORCED to upgrade after staying on Skype 7 as long as possible (was cut off mid call and forced to upgrade). In the months since the new version's released Microsoft has done absolutely nothing to improve the product despite all the feedback from their loyal customers and still forces everyone to use this new garbage. Shame on you MS - if you wanted to create a new IM service aimed at kids, why didn't you do this and let the rest of us continue using an perfectly fine and serviceable product.",1,0.129,0.8,0.071,-0.844
477,"Unfortunately I can't give zero starsUnfortunately I can't give zero stars.  Forced to upgrade today and feels like I am 15 years in the past.  The new version just isn't functional.  Usability is shot, layout is awful and features are missing.  Uninstalling and cancelling my Skype number.  Avoid at all costs.",1,0.25,0.685,0.065,-0.8689
478,Force Update - wasting my time and Bullying meSkype now will not let me use the skype interface I signed up with and enjoyed; I do not want the new version I want to use the version I have been used to - updates should be optional not enforcedNasty Business Microsoft Move,1,0.17,0.769,0.062,-0.5781
479,"Absolutely horribleAbsolutely horrible. Skype lags all of the time, and also kills my broadband connection whenever a video call comes in. I only know of an incoming call when it fails. Using the search field crashes the app half the time, and the other half it's so painfully slow it's not worth using. The new UI is horrible. This app has failed fantastically on so many levels I wonder if Microsoft is just secretly wanting to kill this business area for themselves by making the program such a complete PITA to use. It's really difficult to fail this thoroughly without trying.",1,0.326,0.674,0.0,-0.9912
480,"There are so many things wrong with…There are so many things wrong with this redesign, many of which earlier reviewers have mentioned.  Change for the sake of change - I suppose someone needed to justify their over-blown salary.  Like many, I will be leaving skype once I have identified a better replacement.  That, at least, should be easy.",1,0.107,0.762,0.132,0.1463
481,its worst should revert to the old oneits worst should revert to the old one. ill give the old one a 5 *,1,0.393,0.607,0.0,-0.9001
482,Worst app ever done since I was bornWorst app ever done since I was born. Just bad.,1,0.369,0.631,0.0,-0.8225
483,Being forced into a new iteration of a…Being forced into a new iteration of a Skype version that is alot worse than the old one did it for me. I will be using alternatives from now on.,1,0.233,0.767,0.0,-0.8442
484,"Used Skype for 10 years and now I lost…Used Skype for 10 years and now I lost all my markings for people I had... I can't search people trough markings I had, and it's over 100 contacts... Skype is auto-closing now in the middle of my conversation with important people... You ruined everything with new skype and I feel like I'm changing platform after years of great experience.. shame on your Indian employee",1,0.109,0.783,0.108,-0.0258
485,bring old version back!,1,0.0,1.0,0.0,0.0
486,"Don't fix something that isn't broken!Someone really needs to cup these devs over the ear and explain the ""if it isn't broken don't fix it"" rule to life.These clowns have taken what used to be a very efficient means of communication and completely ruined it. Firstly they removed the ability to separate chat windows. The previous option to split worked just fine for over a decade so no idea why they got clever there.Now if you wanted the split screen you have to download the windows 10 app.. now this version no longer allows you to minimise the app to the system tray. Although it runs perpetually in the background.Honestly I have no idea why they y we used to break something that worked just fine but I guess this is how devs stay in business.From my perspective, I think I'm done with Skype. WhatsApp provide a better pc/web version than Skype and I have now migrated across to there. Would have liked to stay with Skype but I simply cannot deal with all the incompetence from their product team. Maybe I'll return one day but it certainly won't be in the near future",1,0.061,0.836,0.104,0.7763
487,"Skype Windows 10 desktop interface…Skype Windows 10 desktop interface sucks. Slow, shutdown without warning, faultiness setting options and etc.",1,0.11,0.707,0.183,0.1645
488,"Microsoft ruined SkypeNever had a problem with Skype until Microsoft bought it. Microsoft forces you to create a Microsoft account before you create a Skype account. I did that two years ago with a phone number. Last month that number was deactivated. I simply wanted to change the number. In order to access my account Microsoft sent security codes to the deactivated number. Morons. So, I go to chat and they confirm my identity but tell me it will be 30 days until they contact me about my security information. Out of frustration I chose to close the account and create a new one. They could not close the account. The rep gave me two options. He said I could contact the phone company and have the number reactivated to they could send the code or to just not use the account for one year and then it would be deleted. Unbelievable. All because my phone number changed. Microsoft has no good system in place to deal with a changed phone number. The platform is slow, stupid, time consuming and extremely frustrating.",1,0.109,0.762,0.13,-0.5913
489,"Microsoft watching us?I’ve got a feeling that Microsoft is watching & listening to us every time we make a Skype Call, & might be watching you every time you send somebody a message.Just like they did with the Microsoft xBox 360 Kinect, they watched & listened to us with that",3,0.0,0.913,0.087,0.4588
490,Worse and worse with each upgrade since MSHighly unstable since being bought by Microsoft. Poor video adjustment quality. Lacks features.No longer the video chat up of choice.,1,0.339,0.661,0.0,-0.8957
491,"All other social apps such as FacebookAll other social apps such as Facebook, Instagram, twitter etc has come up with lot new features and update. However the Skype still the same like in the olden days. No drag, swipe options. It freezes often. Time to update soon.",1,0.103,0.848,0.049,-0.1779
492,"SlowSlow, cant find anything back. Search works not well at all, no drag drop etc etc etc. Get back the old version PLEASE!!!!!!!!!!!!!!",1,0.326,0.674,0.0,-0.801
493,"Has turned useless!Microsoft literally ruined skype, it used to be excellent but now it's absolutely useless, and there are better alternatives.",1,0.209,0.573,0.219,0.0779
494,Used to be excellentUsed to be excellent. Now virtually useless. Sound very poor. Cannot connect to services such as echo for testing. Support poor.,1,0.274,0.543,0.183,-0.4915
495,Same as everyone else reallySame as everyone else really.  Very useful & reliable  piece of communication software has now been stripped of half it's features and changed its design to be inconsistent with everything else.  At least give us something like the older version back and call it Skype business or something.,1,0.0,0.891,0.109,0.7159
496,"It was once the best messenger service…It was once the best messenger service but since it has been taken over by Microsoft, it has gone downhill rapidly. Constantly getting my account locked and constantly unable to make a call. Why oh why did Microsoft have to ruin a perfectly good service!",1,0.081,0.684,0.235,0.8733
497,The newer version is just terribleThe newer version is just terrible. Sorry for the harsh words but... yuck. Not user friendly at all!!!,1,0.363,0.637,0.0,-0.8691
498,"Not what is used to be...Skype used to be the communicator of choice, then Microshaft got their hands on it and pretty much ruined it.- Can't block spam caller numbers.- Telephone numbers in chat list- incoming calls not recorded in the call logProper shambles.WhatsApp is now my default.",1,0.057,0.803,0.141,0.5597
499,what the hell is going onwhat the hell is going on. I keep having to log in with a microsoft account which NEVER works. I finally got it to work and then they LOGGED ME OUT and now I can't get back in. Its so frustrating. This used to be a great system until microsoft got involved. why did they ruin it??????,1,0.24,0.705,0.056,-0.9393
500,"Best professional/personal chat…Best professional/personal chat software, with a few hiccups, of course",5,0.0,0.704,0.296,0.6369
501,Business suicideHow to commit business suicide? Ask Skype. Force an upgrade from Skype 7 to 8. And it's done!,1,0.208,0.696,0.096,-0.5562
502,"Had to change back to Skype classicHad to change back to Skype classic, as the new one is impossible to use because of my proxy settings.",1,0.0,1.0,0.0,0.0
503,"New upgrade is a backward stepNew upgrade is a backward step, not impressed at all. Take us back to previous version at least.",1,0.113,0.887,0.0,-0.3724
504,"SlowSlow, not user firendly - 10 steps backwward",1,0.0,1.0,0.0,0.0
505,"This is just a piece of crap that costs…This is just a piece of crap that costs me time to simply log in to account and never works as it should. It has multiple checks of microsoft account, that leads to just wasting time without any result",1,0.158,0.842,0.0,-0.7845
506,"This is THE LEAST INTUITIVE INTERFACE I…This is THE LEAST INTUITIVE INTERFACE I have ever used. Try finding how to enter a new SkyTo Go contact. Show be easy, right?How did Skype screw up what used to be good thing?Find an alternate.",1,0.031,0.83,0.138,0.6966
507,New Skype is terrible and slow and…New Skype is terrible and slow and buggy.Please just give us the old one back!STeve A.,1,0.245,0.755,0.0,-0.7574
508,horriblehorrible! change it back pleaseeeeee the most un-user friendly peice of junk,1,0.0,0.745,0.255,0.5818
509,"utter disgraceNothing works notifications don't work on your mobile notifications don't work on desktop notifications don't make a sound if they ever choose to work. The most critical feature of a chat app is to be notified when someone wishes to communicate with you Skype is unusable nonsense rubbish run by fools, The only reason people use it is because other people have it it is a disgrace. Everybody involved in the development of this nonsense should hang their heads in shame!",1,0.195,0.788,0.018,-0.945
510,Bring back the old 7.1 looks and…Bring back the old 7.1 looks and functionality! And name it 8.0 or whatever you want Microsoft!!!!,1,0.0,0.899,0.101,0.3544
511,"Ruining my businessPaid for a local number and a years subscription. It doesn't tell me whos called, it cuts people off, it wont let me answer calls. It is ruining my business",1,0.185,0.776,0.039,-0.5994
512,"Utterly terribleUtterly terrible. Why? Well, ain't nobody got time for that; too obvious",1,0.205,0.668,0.127,-0.3134
513,"Use and Application of SkypeIt is an easy-to-use, convenient, safe, reliable tool that allows advanced communication between an organization / company or staff, with family members, friends who are out of the country or away from one's location. It is easy to download, it is not very expensive, it can do videoconferences and conferences, useful mainly for business in offices, to satisfy the requirements of customers, remote providers, it is compatible with almost all Windows operating systems, user quantities and have This Tool to facilitate the use between people, you can search through emails. It has had many improvements in the organization, especially in the level of communication, since there are managers and directors of the organization who are outside the country, and through this tool communication with them is achieved through video calls, constant communication with suppliers and customers without Using other more expensive tools, all members of the organization can have contacts with colleagues outside the company. I recommend this tool because it is very easy to use, is available on the website, has minimal costs, improves communication in an organization that is in various parts of the world, with respect to all the members of the human talent that is in it. creates new customers, new suppliers, it is necessary to educate so that its use is the most appropriate, to stay always updated with respect to the platforms of the operating systems in the computers for a better functioning and scope of this tool. I recommend all those people who want to work from their homes to achieve effective communication with their customers and suppliers and stay updated on the future business of the network.",5,0.0,0.842,0.158,0.9919
514,This new version of Skype is 'crap'…This new version of Skype is 'crap' please bring back the old one.,1,0.0,0.887,0.113,0.3182
515,Trust Pilot need to introduce a 0 star…Trust Pilot need to introduce a 0 star rating.,1,0.0,0.769,0.231,0.5106
516,"the new Skype is GARBAGEthe new Skype is GARBAGE, this people are either stupid or there is a different agenda going on... either way, Skype is a thing of the past now, no longer using it",1,0.149,0.851,0.0,-0.6808
517,"Skype now not worth usingMost people just wanted to use Skype as a internet phone application, not as a social media application. The latest upgrades have distroyed a good product which used to deliver. I have simply stopped using it and moved to FaceTime and WhatsApp.",1,0.078,0.858,0.064,0.0859
518,"Skype 8 is simply garbageSkype 8 is simply garbage. Unusable, now using 7.40 which will stop working in a few days. Considering stopping using skype at all when this happens.",1,0.132,0.868,0.0,-0.4215
519,"Never using Skype againSkype used to work great. No idea why all the changes have been made but it's bull. I've been using Skype Messenger since 2010 and in the last year I've lost more posts, *missed* more posts and lost more information than ALL the other years combined. I'm switching to something else. It's F-ing ridiculous. I don't know what microsoft was thinking when they ""upgraded"" Skype but they need to fix it. They've lost me and my friends who use it for *good*.",1,0.141,0.791,0.069,-0.7184
520,"Skype: rudest most incompetent customer service and help people don't want to do their job.I'd used skype for years with little issue but I've never needed to reach customer service. Recently my credit card didn't go through for a purchase (not the banks issue as I called my bank twice to confirm) and then when I went to the chat help (you can only use chat or email for support) they took me round and round.... Finally I was so fed up I found a number to call Microsoft who bought skype and they took me round and round too and in addition were incredibily rude, didn't listen, talked over me and generally really unpleasant to deal with then finally told me they'd only work with me through the chat whom I explained were not able to help me and I wasn't dealing with anymore after several days of getting no where using chat support. Totally stupid/time wasting situation.. Honestly, all they needed to do was cancel my transaction and/or take my card manually (which I am not able to do on my end). They didn't need to be rude and difficult to work with. Have lost me as a customer. I'll take my business elsewhere and I suggest you do the same.",1,0.145,0.765,0.089,-0.9077
521,"Complete RubbishIf it were possible to give 0 stars I would. This piece of garbage is unusable. We resort to FB messenger now because at least it works! And is user friendly. Restore Skype to what is used to be - and conduct USER TESTING, that is, use people in the real world to actually test it before you put it onto the market. It's only a matter of time before people stop using it completely.",1,0.029,0.883,0.088,0.5562
522,piece of fucknutting donkey shitballsonskypecockfacespiece of fudging donkey shitnozzle too bad they don't claim this to stay grounded in their fucktrottle product. the upgrades so called upgrades are pieces of fuckcrap man. I mean I never hated anything this much in my life. FIRE YOUR DEVS THEY ARE CRAP IN THE WORST WORD but I can't swear. unless I get creative you shitnozzle cuntdickbags.,1,0.135,0.761,0.104,-0.2832
523,"Skype 8: Poor UI updates forcing people to app storeThe user interface resembles something from a drunken university midterm project and comes coupled with a way-too-regular and mandatory idiotic update mechanism which requires admin privileges (and is an obvious ruse to force people to ""Microsoft Store"").This piece of rubbish is, unfortunately, unusable.We are seeking alternatives to it now, well done Microsoft for being ""clever"".",1,0.128,0.788,0.084,-0.6249
524,"Well done MSWell done MS, if your goal was to kill Skype utterly and completely you've done it with the flying colors. Replacing Skype classic version with that atrocity of the version 8 is a pure business suicide.Those incompetent nincompoops who are making shots over there should be given the medals for being the worst in what they do. And the guys who have nurtured and developed that monstrosity should be all lined up and mercy shot in the foreheads. Can work other way around as well.Seriously, the level of pure stupidity behind that company decision is beyond the comprehension of any sane person.Next time you decide to screw us over before purchasing and taking over another of our favorite programs, please for the love of God consider donating those billion of dollars to some good cause. There are so many sick and hungry kids and since you're already wasting your money at least try to do some good in this world.",1,0.117,0.752,0.13,0.1082
525,worst service everworst service ever. Can't download invoice of money I spent. This means more money down the drain,1,0.194,0.806,0.0,-0.6249
526,"Unlear video qualityUnlear video quality, bad connectivity",2,0.368,0.632,0.0,-0.5423
527,"Truly Awful - Do Not UseI have tried to set up a Skype account and it is the worst customer experience I have had in a long time. I first try to do so using my mobile number, it says that this number is already registered to an account, which it isn't (as far as I'm aware). As a result I try signing in with the same number and it says ""account doesn't exist""!I try to remove my mobile number entirely form their records so I can ""start again"". However, it doesn't let you remove a number without signing in, which I can't do because I don't have an account!Next I try signing in with my email address (which is a personal domain) and again it doesn't let me because Skype only accepts Microsoft accounts.I try looking for a customer support number I can ring so I can try and remove my mobile number from their system/records. Apparently there isn't one, meaning that I can't create an account with my mobile number or email address.Terrible experience, I would like to think that this comment will be picked up and they can take the comments on board, however, given the fact I am one of 800+ negative reviews I highly doubt this.",1,0.073,0.825,0.101,-0.4924
528,"Skype has changed for the worse over…Skype has changed for the worse over the years. I had a bunch of marked contact numbers in the old version of skype, which vanished with the new version, why oh why couldn't it carry those contacts over? Sometimes when I am on a call with someone , there is no history of the call being made after I close the call. I could see their number whilst on the call, and then it just disappeared.  The new version is terrible. Please bring back old skype and just leave it alone.",1,0.164,0.8,0.036,-0.9001
529,"GodawfulGodawful. Unusable now. Example: Someone calls, and you can't now automatically add number as a new contact. This should be a basic. Only option given is arranging a group chat.",1,0.0,0.952,0.048,0.0772
530,"You've been in business for over a…You've been in business for over a decade. Shouldn't the software work by now?  Frequent problems detecting and integrating with hardware, poor interface (why no intuitive resizing of video panels?). I'm recommending our business find an alternative to Skype for business.",1,0.163,0.837,0.0,-0.8105
531,"I don't know what it isI don't know what it is, but every release of Skype over the last year has made the software worse. In the latest iteration, MS decided to give messages an orange background, severely lessening the readability because of reduced contrast.Only slightly less painful are the smilies that show up with EVERY message. You're in a serious or difficult conversation and the inappropriate smilie is there every message.And those are just the most excruciating issues. Get a grip MS.",1,0.231,0.769,0.0,-0.9727
532,"Skype has become totally stupidifiedI have been using Skype for years, which has grown to become a cornerstone for my work. Skype 8 killed all of that with one well-aimed blow. Where to start? Essential features are still missing (advanced status control, multiple chat windows, adding phone numbers to contacts, compact view, searching within messages, etc). I find the user interface downright ugly, with bizarre colors and sounds, and is confusing to navigate. Hey, the interface does not even follow Microsoft's own guidelines for the equally ugly UWP system.  Last, Skype has gained stupid features such as highlights and stickers - STICKERS?! - in order to copy other chat tools.There are some positive new features, such as the media gallery, but this is only really needed if you somehow fail to organize downloaded data on your computer.Skype used to stand out for its sleek, simple, and elegant experience. Now it has been reduced to look like one of many, at the cost of essential functionality. Microsoft, what where you thinking?",2,0.106,0.831,0.062,-0.7212
533,This has gone down hillThis has gone down hill. Very few things work like one wants and it is not intuitive anymore,1,0.0,0.894,0.106,0.3612
534,"Skype is unacceptably terribleWhy change the Windows version to the crappy mobile version just to rival other social media apps? Microsoft, I hope you will learn from this dumb mistake and not force people to use your worse version in the future",1,0.25,0.694,0.056,-0.8772
535,"Skype used to be greatSkype used to be great. It is now so rubbish, I don't want to use it anymore.",1,0.063,0.763,0.174,0.5595
536,"I used to love Skype but then Skype 8…I used to love Skype but then Skype 8 came to the picture. I grew up with the Skype experience and it got deeply rooted in my day-to-day activities. However, with the newest version, the classic program got stripped out of its previous functionality, and the design got altered (to some extent better, to other - worse). Notifications are terrible, split view is not supported, it's supposed to run in the background but nothing indicates you are online. What a terrible app, now I am looking forward to the day when I will entirely stop using it.",1,0.119,0.776,0.104,-0.1858
537,Had to reset my password for skypeHad to reset my password for skype.  Logged back in and....ALL my contacts disappeared. Completely ruined this once stable easy to use product. Well done Skype! Uninstalled and now using one of the many alternatives. If I could give Skype a negative or zero rating I would!,1,0.158,0.724,0.118,-0.5231
538,"Good program when it startedGood program when it started but trying to up grade the sexed-up version for mobile is an absolute disaster.  they really should test the software before releasing it onto the unexpecting public!  With no option not to 'sync contacts' from my mobile, FOUR hours later it's still not completed - now I know I'm popular, but . . . !!!!!  They really have cocked this up!",1,0.126,0.8,0.074,-0.7156
539,Good service,5,0.0,0.256,0.744,0.4404
540,"From professional program to kids appSkype used to the go-to program for any kind of professional communications. Unfortunately they decided to reposition Skype as a kids app (like MSN was back in the day).The new version is far inferior to the previous one in almost every way. It is slow, the UI is unintuitive and half the options seem to be missing. It even lacks basic functionality such as the ability to search your conversation.People need a reliable and robust program that allows for instant messaging, calls, video calls and screen sharing. Previous version fulfilled that need most of the time. The new version fails miserably.",1,0.111,0.802,0.087,-0.4404
541,"Microsoft, please give us Skype back!I used Skype for many years to communicate with my freelancers and clients. But Microsoft managed to incrementally destroy all the usefulness of this wonderful software. Bloated it with unnecessary frills and embarrassing colors the new interface is reacting slow and laggy. The service got extremely unreliable, not sending messages for hours.Recently i saw an old version of Skype running on a computer and felt this deep pain inside my heart, like you feel when you lost someone. I was not aware how painful it can be to loose a piece of software. Software i am using for hours each day.If by chance somebody from MS reads this message, i politely ask to remove all the ""design"" from Skype and make it a real, stalwart tool & service again. People are leaving Skype in droves, migrating to other services like slack because they just can not work with it anymore.If i would be MS i would rather have invested in the screen sharing experience (like adding a mouse pointer or some interactivity) than adding useless kitsch.",1,0.109,0.76,0.131,0.382
542,Microsoft have ruined skype by turning…Microsoft have ruined skype by turning it into a app. It doesnt even bloody work properly!!!! why turn something working to a pile of crap! its like turning Google Chrome into Internet Explorer!!!!!,1,0.217,0.676,0.107,-0.7237
543,"About the new skype I dont like i only…About the new skype I dont like i only can see 4 cams, otherwise its okay, sometime we are 8 People in a call, and all are on webcams its a bit sad i can only see 4 of them you know, love my skype family from all over the world <3 i used skype for 8 years i know so many ppl, they dont like the update sorry.",1,0.142,0.739,0.119,0.0695
544,"It seems redesigned by a phone only…It seems redesigned by a phone only freaking addict to social texting.  Don't you know ""Windows"" made windows because of the ability to have several ""windows"" with different content at a time ?!!!I understand the new skype focuses on mobiles. But it at least give the chance to the user to configure if it wants the old multi windows style in the desktop application. Having multiple chats now, is ridiculous annoying. Before you can even have all the windows on screen. Now, back, find, forth, check, confuse, ... awful. And what happen with the ""Away"" status. So handy.  Of course, now they assume you keep your phone with you all the time. Well, guess what, I can not keep my desktop with me all the time! Since I am a developer it is connected to lot of stuff and It won't fit in a backpack.",1,0.118,0.84,0.042,-0.9199
545,"new skype version is terriblenew skype version is terrible, I unistalled it.microsoft shame of you",1,0.341,0.659,0.0,-0.7351
546,New version is absolute garbageNew version is absolute garbageIts really annoying that having reverted to old version it keeps trying to update to the Crap version,1,0.189,0.811,0.0,-0.6801
547,"the desktop software is actually not…the desktop software is actually not that bad, it works fine most of the time. But the update window is incredibly annoying, and the new version is not that good. the browser app is pretty slow and i never used the mobile app so can't say much about it.In the long run, it's an ok software to use, although needs some improvements.",3,0.089,0.742,0.168,0.6459
548,"Don't use itAbsolute garbage. Every time my iPhone receives an ""update"" it gets worse. Or it will improve and the buttons actually work until the next ""update."" I literally can't hang up until the other person does or the keypad won't work. Also the screen will be visible for a split second and then go dark again. Useless.",1,0.095,0.858,0.047,-0.4588
549,"horrendous to usehorrendous to use, stupid design, fails at nearly all connections. The original skype was awesome compared to this piece of design.Microsoft have ruined a once great program.do yourself a favour and use anything as there all better than this now.",1,0.217,0.513,0.27,0.4939
550,Not a patch on the Classic versionNot a patch on the Classic version. Devoid of options and flexibility,1,0.0,0.862,0.138,0.34
551,"Another fine mess, Microsoft...Used to use it and it was fine for a free program. Didn't use it for a couple of years. Then Microsoft bought it... *gigantic sighing sound*Heard it was now full of ads and impaired functionality. I was informed or found out that my account had been hacked or something, nice going Microsoft. Their recovery process involved me having to specify the date that I first installed skype, to the month. I couldn't remember the year that I installed it - I hadn't used it for 2 - let alone the exact month. So even though I could name all my contacts by first and last name, and email, from memory, and obviously had access to the email address I signed up for skype with and was using it for this recovery process, they wouldn't let me back in. Because I couldn't remember the exact month I first installed it.""Oh yes, now I'm likely to sign up for another account on this competent application from this competent company"" — said no one ever.",1,0.053,0.847,0.1,0.8047
552,Utter rubbishUtter rubbish. In fact I'm thinking much harsher words than that but feel it best not to use them here.,1,0.078,0.706,0.216,0.6908
553,"Worst SKYPE version everUnfortunately, zero points is not possible. SKYPE has been a staple communications and meeting application for many years, until the then labelled 'classic' version was force-replaced by something unusable. No parallel chat windows, no easy way to interact with multiple contacts, and an interface that seems to be designed as a throwback to Windows 3.1 days. How this has been rolled out and survived usability testing is beyond me, but unless this mistake is corrected, SKYPE will no longer be viable for business or personal use for me. Simple fails such as not being able to customise a view (e.g. ""online contacts"") to be persistent when switching to a conversation and back are so disruptive that I cannot recall any worse designed GUI for any software in many years.",1,0.138,0.811,0.051,-0.9087
554,"Microsoft, what a jokeThese guys have so called 'tough' tech interviews to hire top of the top engineers. That's the add of it. The real thing is that they are all dump, stuck at the bottom of their own dumpiness, without being able to see anything out of their Plato's cave. Here is the prove: the new skype.P.S. They lost the embedded segment, the mobile segment, and soon they going to loose the PC segment, Their OS Is an over-bloated API collection that it can be fixed only by their AI machine learning, you know the one they pretend they have, the one which it could not fix the Word, which keep crashing after 30 years of 'spaghetti coding' ... he he he what a dark joke... he he he, I cannot stop ...:))  :)  :)  ...",1,0.121,0.841,0.038,-0.8826
555,"Unbelievable, assylum techUnbelievable since panopticon company microsoft start 'writing' code. On my samsung TV stop working, on my Linux machine is a mess, under windows crap 10 is a UI mess with no logic, I cannot find any options. Looks like is designed by some asylum institution...",1,0.225,0.694,0.081,-0.7717
556,"The latest Version of Skype is…The latest Version of Skype is dreadful, I uninstalled it, downloaded the original stable version 7.40.0.151.msi installed this version and it works perfectly as the original version, if you do this go to options and disable software automatic updates.",1,0.056,0.732,0.212,0.7964
557,Skype needs to be updated and modified!!!Skype needs to be updated!!!Previous versions of Skype were far better. Skype has become a **** app since Microsoft has taken it! Trouble connecting (username)... took too much time; lost my interview!!!,1,0.143,0.789,0.067,-0.5053
558,bloated crashing always sending piece…bloated crashing always sending piece of dungaroo doo doo,1,0.0,1.0,0.0,0.0
559,"Dreadful interfaceDreadful interface, user hostile on PC.  Presence no longer works properly.",1,0.461,0.539,0.0,-0.7717
560,"Microsoft does not careThis version of skype has zero customization, and the interface is ugly as sin.  This version also no longer allows for window conversations to pop out so you can only do one conversation at a time.  Honestly they are killing skype faster than they are fixing it.  This latest update is clearly a sign of a company that no longer cares about the quality of their program nor stability and usability.  Their just doing what they want and we have to scream as loud as we can at them to get them to listen.  If they had to only use their own products they would feel the same way we do, it would be hell in their offices.  I bet any of them use discord or some other app, so all in all I give this program as it is a 1 star rating.  Use skype classic if they do not threaten it's existence with a set expiry date again like whining children not getting their way.Before you try to change the program fix it and fix what is wrong then work on making it look how you want.  If you can't fix what you broke, then why bother?  Fix the contract list issues, fix the chat history issue, fix the lack of customization, fix the program and then make sure we are happy as well as YOU ARE.",1,0.145,0.763,0.091,-0.9443
561,"Latest Skype version (8.28 Win10) is…Latest Skype version (8.28 Win10) is unbelievably bad. Can't believe Microsoft quality control is this bad. Why make program this important worse by each version? Many years ago Skype was working perfectly fine. Now contact state is unreliable, status message line is not shown, chat is sometimes broken, Skype does not remember contact list settings, etc... Ok, If you can get video chat working, then connection is satisfactory. Bu please, make Skype better!",2,0.139,0.677,0.184,0.3412
562,It´s the worst skype version I´ve ever…It´s the worst skype version I´ve ever worked with.-In a skype call it´s almost impossible to chat with others and see all your contacts?!- searching through a specific chat...It´s not possible anymore. Now there is a global search which searchs through everything...I really don´t get it...Those are only 2 of the things which are really annoying me. I want the old version back.,1,0.157,0.821,0.021,-0.8984
563,Skype used to be fine why did Microsoft broke itI use Skype for work for more than 10 years .This new interface is impossible to use for me.i can't have a window per conversation anymore plus closing it kill the application instead of just minimizing as it used to.I can't afford security risk linked with downgrading to previous version so I'm actively looking for another solution.,1,0.125,0.763,0.112,-0.4667
564,"My account was blocked and I never…My account was blocked and I never managed to get it back. I lost all the credit on it and the live chat agent could not solve the problem, so had to create a new one.",1,0.175,0.669,0.156,0.0335
565,"What have you done Microsoft!?I am sorry, but the new update for MAC is just HORRIBLE!",1,0.351,0.649,0.0,-0.8217
566,"The recent update is very difficultThe recent update is very difficult. The last version was great and really user friendly, why have you made so many changes for the worse? Bring back the old version!!!",1,0.13,0.684,0.186,0.5516
567,"Skype used to be tele-contactableSkype used to be tele-contactable, helpful and easy to use. I think Microsoft is trying to kill it by making it as user-unfriendly and remote as possible. As a multiple stroke victim (7 in 18 months) with limited manual dexterity, typing on live chat is exhausting and difficult (made more so than necessary by the tiny window a customer has in which to explain his/her problem.  The message is clear:""GO AWAY, we're not really interested in your problems with our now-restricted service!""",1,0.217,0.726,0.057,-0.9345
568,I am sure that whoever is in charge of…I am sure that whoever is in charge of Skype wants to drive all the users to some other product as successive updates have made this once great program almost unusable. All of the control has gone. All the user settings are gone. All the bells and whistles that made the program great are replaced by unfriendly unhelpful screens and a generally amateurish look and feel. Way to go Microsoft!,1,0.029,0.798,0.173,0.9134
569,"The new Version is horribleThe new Version is horrible - How could this have happened. Everything is completely trashy. No overview, bad design no control over any function... The whole thing feels like clicking in Hell.",1,0.341,0.607,0.052,-0.9297
570,"New Skype i awful and no chance to…New Skype i awful and no chance to customize. And I don't like when someone says ""you MUST install something new because we did ANOTHER version of Skype..."" That why I'm going to install Slack. Bye bye Skype.",1,0.243,0.679,0.078,-0.8181
571,"Not GoodThe Things missing I noticed was no ability to change font size and when you block someone temporarily, they disappear from your friends list and there is no way to get them back.If this is where skype is going, all it's users will be finding other platforms.It felt bad enough when BIG BROTHER bought Skype.Now they want to make it worse?",1,0.21,0.677,0.114,-0.8027
572,"Worst Skype version ever!Microsoft, what are you doing? Those who launched this, don't use Skype, do they? It's a terrible version. It lacks possibility to customize it or set it up, and this on top of a very bad UI. Just few examples:- You don't go away automatically, when you are off (not even such status exists).- No more compact vs complete view. The pseudo compact view takes 1/3 of my screen + you need to click at least twice! to change the screen from one contact to another (as you need to go through the main list). - Chat notification is a complete mess. I could continue, but you got the point.Honestly, I'm giving this star, because I cannot write a review without it!",1,0.092,0.863,0.046,-0.7034
573,"this new update is like going back to…this new update is like going back to 1995, totally unuseable, gave it 1 star as there are no negative stars",1,0.174,0.678,0.147,-0.2263
574,"I HATE THE NEW SKYPE. No way to add contacts or make calls.Why have they messed around with Skype again! There is no way to add contacts to the new version,, no way to see how to make calls.  I HATE IT! What was wrong with the last version?????????",1,0.36,0.64,0.0,-0.9702
